feature,coefficient,abs_coef
opponent6_character_gekko,9.469168957612703e-07,9.469168957612703e-07
self_post_spike_ultimate_usage,-8.426492187749983e-07,8.426492187749983e-07
self_character_skye,7.97281427656127e-07,7.97281427656127e-07
self_pre_spike_longest_gun_primary_judge,7.738478386508243e-07,7.738478386508243e-07
map_Breeze,7.096254492428832e-07,7.096254492428832e-07
opponent5_character_sage,7.072918266287386e-07,7.072918266287386e-07
opponent5_character_fade,-7.066535551188543e-07,7.066535551188543e-07
self_post_spike_longest_gun_secondary_frenzy,6.76710607919242e-07,6.76710607919242e-07
post_spike_crowd_control_general_used,-6.360102614006966e-07,6.360102614006966e-07
opponent6_character_sage,-6.34432017897545e-07,6.34432017897545e-07
ally1_post_spike_first_bloods,-6.075518802168241e-07,6.075518802168241e-07
opponent8_character_gekko,5.560404230270185e-07,5.560404230270185e-07
opponent6_character_neon,5.487637679309858e-07,5.487637679309858e-07
opponent8_character_neon,4.849501889394883e-07,4.849501889394883e-07
opponent5_character_neon,-4.6754505123493075e-07,4.6754505123493075e-07
self_post_spike_longest_gun_primary_operator,4.670789751644154e-07,4.670789751644154e-07
opponent9_character_cypher,-4.637053149838752e-07,4.637053149838752e-07
ally1_character_neon,-4.6222000593254165e-07,4.6222000593254165e-07
map_Icebox,4.182238435889043e-07,4.182238435889043e-07
self_post_spike_longest_gun_primary_odin,3.471947040170998e-07,3.471947040170998e-07
self_character_brimstone,-2.7734508338368113e-07,2.7734508338368113e-07
ally2_character_harbor,2.7060376583481577e-07,2.7060376583481577e-07
self_post_spike_longest_gun_primary_marshal,-2.1379858291053195e-07,2.1379858291053195e-07
ally2_character_breach,1.945745246540899e-07,1.945745246540899e-07
opponent8_character_harbor,-1.2465964444934114e-07,1.2465964444934114e-07
self_post_spike_longest_gun_primary_judge,8.901867964279046e-08,8.901867964279046e-08
self_post_spike_first_bloods,8.599899254660387e-08,8.599899254660387e-08
opponent9_character_harbor,-7.176720088924381e-08,7.176720088924381e-08
self_character_omen,-6.748459008435966e-08,6.748459008435966e-08
ally2_character_brimstone,-6.117117467026683e-08,6.117117467026683e-08
pre_spike_shield_used,-4.09824205010581e-08,4.09824205010581e-08
ally3_character_phoenix,-3.3495196026088436e-08,3.3495196026088436e-08
opponent8_character_yoru,4.161336390995516e-09,4.161336390995516e-09
