feature,coefficient,abs_coef
ally1_ultimate_usage,0.04528613741971585,0.04528613741971585
ally1_pre_spike_max_health_loss,-0.044488640753994654,0.044488640753994654
ally1_pre_spike_elims,0.04410317227733432,0.04410317227733432
opponent6_character_sage,0.04189814469477897,0.04189814469477897
ally3_post_spike_ultimate_usage,0.03920868533834247,0.03920868533834247
ally2_pre_spike_wallbangs,0.038742728504981776,0.038742728504981776
ally2_character_chamber,0.037035041887713026,0.037035041887713026
opponent4_ultimate_usage,-0.035423743579478285,0.035423743579478285
opponent3_post_spike_elims,-0.033946026011653856,0.033946026011653856
ally3_character_viper,-0.03382170840419452,0.03382170840419452
self_post_spike_assists,0.030223263123874293,0.030223263123874293
self_post_spike_longest_gun_secondary_classic,0.024392627840402747,0.024392627840402747
spike_time,0.02227090547963323,0.02227090547963323
opponent1_post_spike_elims,-0.021269668939170174,0.021269668939170174
opponent3_pre_spike_elims,-0.019629547931389095,0.019629547931389095
ally4_character_jett,-0.016277219978868544,0.016277219978868544
ally3_character_harbor,-0.015708897231681812,0.015708897231681812
ally4_pre_spike_ultimate_usage,0.014847204527537025,0.014847204527537025
opponent1_pre_spike_ultimate_usage,-0.012663724915866191,0.012663724915866191
opponent4_pre_spike_headshots,-0.011774880817969274,0.011774880817969274
self_pre_spike_max_ammo_reserve_loss,-0.009238385366480745,0.009238385366480745
opponent1_post_spike_first_bloods,-0.004904440560405444,0.004904440560405444
self_post_spike_longest_inv_state_secondary,0.004313579937021802,0.004313579937021802
ally2_pre_spike_max_health_loss,0.0030070426240198156,0.0030070426240198156
