feature,coefficient,abs_coef
self_post_spike_longest_inv_state_melee,-0.006048706738208681,0.006048706738208681
opponent4_post_spike_wallbangs,0.005862709120444338,0.005862709120444338
self_longest_gun_primary_judge,0.005849388619273668,0.005849388619273668
opponent1_pre_spike_ultimate_usage,0.00578453226740694,0.00578453226740694
opponent1_post_spike_wallbangs,-0.005736348108305816,0.005736348108305816
self_longest_gun_primary_ares,0.005619133386379939,0.005619133386379939
self_pre_spike_longest_gun_primary_ares,0.005619133386379939,0.005619133386379939
ally3_ultimate_usage,0.005450704465864482,0.005450704465864482
self_post_spike_wallbangs,0.0054081646220188765,0.0054081646220188765
self_pre_spike_longest_gun_primary_marshal,-0.00511854029503422,0.00511854029503422
spike_planted,0.004578661408099929,0.004578661408099929
self_pre_spike_longest_gun_primary_operator,0.0038093650014472315,0.0038093650014472315
ally2_pre_spike_total_health_loss,-0.0037576522966128,0.0037576522966128
self_longest_gun_secondary_none,0.0037189111165630085,0.0037189111165630085
self_pre_spike_longest_gun_secondary_none,0.0037184303564993864,0.0037184303564993864
self_post_spike_longest_gun_primary_vandal,0.00366743012264962,0.00366743012264962
ally4_post_spike_assists,-0.0035588827266746824,0.0035588827266746824
ally4_pre_spike_avg_health,-0.0030387456088947474,0.0030387456088947474
self_longest_gun_primary_marshal,0.002931539719979362,0.002931539719979362
self_post_spike_longest_gun_primary_bulldog,0.0023315476757634823,0.0023315476757634823
ally1_pre_spike_total_health_loss,0.0023203110972591185,0.0023203110972591185
self_longest_gun_primary_operator,0.0022913746566563357,0.0022913746566563357
opponent0_pre_spike_wallbangs,0.002188904478321828,0.002188904478321828
self_longest_gun_primary_odin,-0.0021482780324234164,0.0021482780324234164
opponent4_pre_spike_ultimate_usage,-0.002113641730222619,0.002113641730222619
self_pre_spike_longest_gun_primary_odin,-0.0019004159789850676,0.0019004159789850676
ally3_pre_spike_wallbangs,-0.0018167443255181995,0.0018167443255181995
self_pre_spike_total_firing_time,-0.0016788510874455368,0.0016788510874455368
ally2_ultimate_usage,-0.0016053400442911142,0.0016053400442911142
self_post_spike_longest_gun_primary_bucky,0.001536399852534542,0.001536399852534542
self_longest_gun_primary_none,0.0010340254564604335,0.0010340254564604335
self_longest_gun_primary_phantom,0.0008403999441255303,0.0008403999441255303
ally1_pre_spike_avg_health,-0.0005904317032122637,0.0005904317032122637
self_pre_spike_max_loadout_value_loss,-0.0003091148531741664,0.0003091148531741664
pre_spike_crowd_control_general_used,0.0,0.0
post_spike_crowd_control_general_used,0.0,0.0
self_post_spike_longest_gun_primary_stinger,0.0,0.0
self_character,0.0,0.0
